,Max_Diameter,Relative_Velocity,Miss_Distance,Categorized_Diameter,Categorized_Relative_Vel,Categorised_Miss_Distance,Hazardous,IsLarge,Norm
48948,0.0434550225,36974.5558097299,10576153.556840977,Small,Slow,Less,False,0,0.46
10329,0.0196806745,16371.4643197167,7461491.660488531,Small,Slow,Less,False,0,0.46
3909,0.2978790628,56287.0532746238,56217491.23288704,Large,Fast,More,False,1,0.48
47963,0.0358129403,38646.405533844,2624943.679683976,Small,Slow,Less,False,0,0.46
82489,0.0252371308,21238.7941638147,2134303.401583977,Small,Slow,Less,False,0,0.46
75069,0.0859092601,24512.8490965987,8718799.166089723,Small,Slow,Less,False,0,0.46
77567,1.0328564805,41458.8932645389,55980163.53207934,Large,Slow,More,True,1,0.45
52678,0.4130855266,28092.3536363565,43835205.77550025,Large,Slow,Medium,True,1,0.45
45253,0.0342010925,37132.1293840538,57906136.0423141,Small,Slow,More,False,0,0.46
85410,0.2558821427,65759.7018501065,43756980.94455875,Small,Fast,Medium,False,0,0.48
81842,0.0622357573,26538.3062012748,15468842.895575296,Small,Slow,Less,False,0,0.46
71618,0.0259441818,29630.3514880342,1018073.269699065,Small,Slow,Less,False,0,0.46
58272,0.0472106499,40156.7048726465,41673467.09694444,Small,Slow,Medium,False,0,0.46
86219,0.0187948982,24479.5722522594,13497016.439096848,Small,Slow,Less,False,0,0.46
38007,0.0714562102,65497.943770852,58648603.390857294,Small,Fast,More,False,0,0.48
39935,0.2004656557,85838.6358613595,67596812.92512305,Small,Fast,More,False,0,0.48
78171,0.0430566244,20365.4848542341,4461901.747241557,Small,Slow,Less,False,0,0.46
43635,0.1241766613,33662.4467123424,74492122.31989129,Small,Slow,More,False,0,0.46
75036,0.1081533507,19279.840462131,35713839.43634,Small,Slow,Medium,False,0,0.46
75060,0.1794898848,17712.2700822095,17959396.271211352,Small,Slow,Less,False,0,0.46
52177,0.0472106499,30345.3799178651,6516860.667585797,Small,Slow,Less,False,0,0.46
8479,0.0342010925,17329.1425285308,14741059.535398964,Small,Slow,Less,False,0,0.46
2963,0.2312277636,60036.8743099271,68172157.44702956,Small,Fast,More,False,0,0.48
89324,0.3564839479,5902.9367723637,74055604.1276718,Large,Slow,More,False,1,0.46
53785,0.0259441818,16163.7582467233,34593980.43412356,Small,Slow,Medium,False,0,0.46
71360,0.0411187571,26828.5342546506,1574890.155245235,Small,Slow,Less,False,0,0.46
20397,0.411187571,13134.7331129924,46976205.424051285,Large,Slow,Medium,False,1,0.46
55545,0.0309057992,52001.5391076456,23034830.328795183,Small,Fast,Less,False,0,0.48
26486,0.2259643771,39405.790496637,67395657.6003269,Small,Slow,More,False,0,0.46
82486,0.0651688382,15086.4550178322,16347408.013375232,Small,Slow,Less,False,0,0.46
42151,0.0472106499,62230.5401492074,7392326.326956352,Small,Fast,Less,False,0,0.48
44434,0.0859092601,61686.5905614877,64444866.676831566,Small,Fast,More,False,0,0.48
14902,0.0450858206,28829.7885806258,3887984.927567167,Small,Slow,Less,False,0,0.46
72543,0.0448786701,15987.1742799208,72239562.50518231,Small,Slow,More,False,0,0.46
63230,0.4943561926,47497.8643014722,54185838.523744985,Large,Slow,More,True,1,0.45
24673,0.602615057,43435.028328597,39180942.44025581,Large,Slow,Medium,False,1,0.46
85893,0.2421251924,60677.4827214475,38757001.58423807,Small,Fast,Medium,False,0,0.48
79014,0.7145621017,12705.019489022,59505299.42435298,Large,Slow,More,False,1,0.46
53401,0.3420109247,36777.5136882832,34673923.51628032,Large,Slow,Medium,False,1,0.46
12213,0.2344444622,48492.5451773692,44648000.65350809,Small,Fast,Medium,True,0,0.47
86107,0.0196806745,24759.7950881147,63719048.31459727,Small,Slow,More,False,0,0.46
83147,0.0078350176,12508.3983122128,20673959.068163045,Small,Slow,Less,False,0,0.46
70848,0.0783501764,78235.4342517862,1235606.314986447,Small,Fast,Less,False,0,0.48
28098,0.1879489824,27102.0214836085,42821000.628006205,Small,Slow,Medium,False,0,0.46
72633,1.3615700154,94950.217972624,25731618.72962176,Large,Fast,Medium,False,1,0.48
36895,0.023661375,28983.6208721097,18458358.678819448,Small,Slow,Less,False,0,0.46
10979,0.0271668934,50626.6135002464,16870563.702675257,Small,Fast,Less,False,0,0.48
33829,0.4305662442,29082.4775450221,32584910.12184949,Large,Slow,Medium,True,1,0.45
82768,1.7459828712,42386.8439865118,29733441.966499653,Large,Slow,Medium,False,1,0.46
59646,0.8590926012,93893.922751576,42217458.403583385,Large,Fast,Medium,False,1,0.48
66855,0.0054205079,85753.0701325102,109466.655635078,Small,Fast,Less,False,0,0.48
59248,0.0326617897,23217.0108391661,52575608.53455433,Small,Slow,More,False,0,0.46
10389,0.0714562102,67454.5361864141,4290232.162622396,Small,Fast,Less,False,0,0.48
57374,0.0651688382,31860.1058056951,38030425.00015945,Small,Slow,Medium,False,0,0.46
69120,0.0450858206,64316.0364285917,43203127.27866175,Small,Fast,Medium,False,0,0.48
71832,0.0660754271,23078.1033332166,10493828.816754673,Small,Slow,Less,False,0,0.46
23313,0.0271668934,36569.0506136245,33980503.684430204,Small,Slow,Medium,False,0,0.46
6647,0.1563291544,42805.3055809007,4663939.101079238,Small,Slow,Less,False,0,0.46
60914,0.2978790628,65585.5638035641,72015364.4409526,Large,Fast,More,False,1,0.48
68050,0.1032856481,54500.9559671977,48314580.73347525,Small,Fast,Medium,False,0,0.48
54831,0.0392681082,27256.719941289,2445767.408586298,Small,Slow,Less,False,0,0.46
71405,0.1241766613,48777.1280573209,19822562.135297853,Small,Fast,Less,False,0,0.48
63279,0.0494356193,43235.6854174834,59127122.57633948,Small,Slow,More,False,0,0.46
70377,0.3926810818,11531.4894551011,60103414.74668497,Large,Slow,More,False,1,0.46
22789,0.0787118244,52987.1839975422,60392335.94041571,Small,Fast,More,False,0,0.48
82351,0.7727517171,54281.0349340211,5650211.498844544,Large,Fast,Less,True,1,0.47
17871,0.3119176705,58821.8311898046,6308106.833138513,Large,Fast,Less,True,1,0.47
68137,0.1968067451,55117.6440884568,66678171.77961244,Small,Fast,More,False,0,0.48
10458,0.0748238376,19741.0968993385,6675445.255631372,Small,Slow,Less,False,0,0.46
18987,0.5521282628,75415.3445830288,3957523.477865422,Large,Fast,Less,True,1,0.47
90292,0.0248908644,23026.5880859265,33262596.50635511,Small,Slow,Medium,False,0,0.46
83940,0.1132504611,79143.0210877907,60088164.39574207,Small,Fast,More,False,0,0.48
5044,0.3750075218,50658.4363336574,42315076.54887958,Large,Fast,Medium,True,1,0.47
47006,0.1714115092,38941.0724378696,74456251.53318566,Small,Slow,More,False,0,0.46
39710,0.1968067451,97751.6344408464,23555182.4492929,Small,Fast,Less,False,0,0.48
72331,0.5998462923,113492.0194372174,72365273.81400324,Large,Fast,More,False,1,0.48
26195,0.0271668934,36143.4287516281,4214602.331132842,Small,Slow,Less,False,0,0.46
51905,0.1241766613,83236.1071059209,42435701.82931625,Small,Fast,Medium,False,0,0.48
84221,0.0737972161,16233.4013023427,25309472.73388848,Small,Slow,Medium,False,0,0.46
5217,0.1714115092,34236.4805368074,22069852.08080013,Small,Slow,Less,False,0,0.46
12671,0.0065168838,19231.8237435973,30566693.56036128,Small,Slow,Medium,False,0,0.46
31503,0.0682401509,87275.1286421309,62214006.96067288,Small,Fast,More,False,0,0.48
31261,0.0342010925,44853.9697257624,27202601.79471388,Small,Slow,Medium,False,0,0.46
31480,0.0287104486,47496.8637367726,29638602.9606736,Small,Slow,Medium,False,0,0.46
86122,0.0452939273,20055.2062321849,48978207.3117668,Small,Slow,Medium,False,0,0.46
25667,0.1563291544,44793.6224146927,28061628.9818982,Small,Slow,Medium,False,0,0.46
81056,0.1636967205,47604.0195416898,11830328.318486707,Small,Slow,Less,False,0,0.46
23305,0.411187571,25033.9001952202,36210640.85783658,Large,Slow,Medium,True,1,0.45
88361,0.0310484539,39637.811521904,1946287.706503526,Small,Slow,Less,False,0,0.46
10624,0.0247765013,11468.9185968498,16493119.899184538,Small,Slow,Less,False,0,0.46
15146,0.5176544822,63900.4500398437,37325054.94637864,Large,Fast,Medium,False,1,0.48
4131,0.0121350055,20684.5233049279,8057720.912714699,Small,Slow,Less,False,0,0.46
79998,0.8129053443,64169.6113983391,67471846.80817194,Large,Fast,More,True,1,0.47
53082,0.3420109247,123195.1769460457,71114243.67438383,Large,Fast,More,False,1,0.48
73139,0.0366471308,39488.404750047,59183991.39879148,Small,Slow,More,False,0,0.46
66173,0.3926810818,51106.8787218007,30875611.30689769,Large,Fast,Medium,False,1,0.48
79851,0.0411187571,29107.5227619913,72197841.48433332,Small,Slow,More,False,0,0.46
14014,0.1794898848,43055.6162349143,43975268.02295008,Small,Slow,Medium,False,0,0.46
82459,0.0405545866,90129.5317208369,2749105.887601273,Small,Fast,Less,False,0,0.48
11112,0.1968067451,72527.6288261596,67351434.83933811,Small,Fast,More,False,0,0.48
72627,0.3926810818,88190.0356452152,13611491.885735909,Large,Fast,Less,False,1,0.48
38508,0.2547064711,106020.0969641921,49471566.157159366,Small,Fast,Medium,False,0,0.48
83490,0.0259441818,22519.8128705536,66669897.62614125,Small,Slow,More,False,0,0.46
85239,0.2218400624,6045.5868227731,48269129.9834108,Small,Slow,Medium,False,0,0.46
32445,1.4724480417,75144.7087156087,29603948.32985215,Large,Fast,Medium,True,1,0.47
72831,0.0651688382,18602.3776903521,14722935.12513741,Small,Slow,Less,False,0,0.46
48855,0.1132504611,43430.7709902089,12237022.709262576,Small,Slow,Less,False,0,0.46
15176,0.0283165265,46385.368033972,16676732.061283244,Small,Slow,Less,False,0,0.46
70057,0.1714115092,56109.9470171177,46118755.62672782,Small,Fast,Medium,False,0,0.48
84041,0.3467687706,51656.648738207,63875951.87137765,Large,Fast,More,False,1,0.48
15311,0.0567596853,23300.9511429714,43170430.01629096,Small,Slow,Medium,False,0,0.46
24656,0.0284472297,23552.201443402,32559402.981904503,Small,Slow,Medium,False,0,0.46
82483,0.0392681082,36357.7194490187,36137587.89453714,Small,Slow,Medium,False,0,0.46
72706,0.0859092601,15614.3167882401,23870439.480369497,Small,Slow,Less,False,0,0.46
83643,0.1794898848,93580.2011760228,68081020.95856644,Small,Fast,More,False,0,0.48
35718,0.0594346868,66708.4756030499,56737423.05816899,Small,Fast,More,False,0,0.48
33368,0.0450858206,29068.3516708597,1103010.153153225,Small,Slow,Less,False,0,0.46
5188,0.0472106499,49240.1811087468,35727181.78612935,Small,Fast,Medium,False,0,0.48
19242,0.3266178974,29239.7454110431,14649368.607310044,Large,Slow,Less,False,1,0.46
74848,0.1968067451,34353.6451586542,48421803.03210588,Small,Slow,Medium,False,0,0.46
88329,0.0494356193,79242.9344461109,65817864.2740175,Small,Fast,More,False,0,0.48
7702,1.3428885744,44815.7570234738,38366180.649453215,Large,Slow,Medium,False,1,0.46
7117,0.130028927,20821.461403112,45185534.373611264,Small,Slow,Medium,False,0,0.46
495,1.0815335068,96235.5529922051,65921150.75740693,Large,Fast,More,False,1,0.48
39462,0.3266178974,65995.724754612,30690389.90555161,Large,Fast,Medium,False,1,0.48
24474,0.2421251924,64319.2955787604,28611214.7402424,Small,Fast,Medium,False,0,0.48
17067,0.130028927,55912.8700173532,66788009.21356832,Small,Fast,More,False,0,0.48
74896,0.1636967205,37028.060222674,31197489.285384107,Small,Slow,Medium,False,0,0.46
84265,0.0594346868,48208.2993073703,45819035.26195752,Small,Fast,Medium,False,0,0.48
56104,0.0225964377,80965.5820170019,1631016.2093129,Small,Fast,Less,False,0,0.48
90023,0.1081533507,44817.707416797,5678780.862309072,Small,Slow,Less,False,0,0.46
16657,0.2157943048,54102.9169721376,6271492.335581977,Small,Fast,Less,False,0,0.48
30122,0.130028927,21784.7325436563,6326134.244141159,Small,Slow,Less,False,0,0.46
47544,0.0171411509,60497.5589816623,41521307.81221429,Small,Fast,Medium,False,0,0.48
61030,0.0748238376,20797.3681774617,15580606.087951891,Small,Slow,Less,False,0,0.46
37847,0.7145621017,45290.9618036514,40120522.35083672,Large,Slow,Medium,False,1,0.46
37882,0.0326617897,52221.9090273934,23958313.79280004,Small,Fast,Less,False,0,0.48
2287,0.157050737,10203.7901747081,38819219.03917532,Small,Slow,Medium,False,0,0.46
2809,0.1132504611,28974.7119030243,4924654.648646784,Small,Slow,Less,False,0,0.46
42692,0.0941976306,70428.976973167,67591631.72257389,Small,Fast,More,False,0,0.48
24964,0.0682401509,62880.4119478813,41116129.89504661,Small,Fast,Medium,False,0,0.48
88738,0.0442629117,38193.0874457576,1807812.393258665,Small,Slow,Less,False,0,0.46
44019,0.1081533507,53118.3605863651,21461995.66324353,Small,Fast,Less,False,0,0.48
63057,0.0271668934,23061.6193577632,4183582.868713241,Small,Slow,Less,False,0,0.46
46340,0.3926810818,31996.5698171633,43582553.80744209,Large,Slow,Medium,False,1,0.46
4621,0.0130028927,48424.7376451886,48079843.96305745,Small,Fast,Medium,False,0,0.48
47731,0.0472106499,46816.6612175593,1492854.572881855,Small,Slow,Less,False,0,0.46
69106,0.2157943048,66647.8557106394,62701736.46813693,Small,Fast,More,False,0,0.48
25884,0.0472106499,44201.1283129696,39481857.47865615,Small,Slow,Medium,False,0,0.46
29305,0.1563291544,72742.7301291065,39674400.85799065,Small,Fast,Medium,False,0,0.48
39655,0.1032856481,19033.3490399398,72682285.04466324,Small,Slow,More,False,0,0.46
45363,0.3266178974,37506.6280835827,36583239.455594175,Large,Slow,Medium,False,1,0.46
70543,0.1425738833,56801.4145929724,40586314.78176461,Small,Fast,Medium,False,0,0.48
38570,0.0714562102,53738.2860365768,56024405.35183676,Small,Fast,More,False,0,0.48
28977,0.0326617897,28997.6717259528,2747352.211610411,Small,Slow,Less,False,0,0.46
25219,0.3926810818,28901.9622855253,31052611.85649366,Large,Slow,Medium,False,1,0.46
43334,0.0476474846,26854.7914831056,48275392.79351984,Small,Slow,Medium,False,0,0.46
87895,0.0831840342,50415.1140076427,4353818.677426748,Small,Fast,Less,False,0,0.48
53496,0.0963917753,31290.5184031406,15116069.65082095,Small,Slow,Less,False,0,0.46
57335,0.3342258056,35062.4288169149,18359100.5519136,Large,Slow,Less,False,1,0.46
74070,0.0342010925,41932.6562854667,54866783.03018091,Small,Slow,More,False,0,0.46
34533,0.0311917671,69345.0291744076,53925190.50465596,Small,Fast,More,False,0,0.48
55537,0.0297879063,33415.883620744,5069413.356667598,Small,Slow,Less,False,0,0.46
49734,0.0820427065,51535.9055396981,71238396.00884172,Small,Fast,More,False,0,0.48
68264,0.0714562102,38139.4905001434,7082595.441197555,Small,Slow,Less,False,0,0.46
60972,0.0156329154,77499.0938185157,42571220.310740985,Small,Fast,Medium,False,0,0.48
21955,0.1132504611,59091.2743147013,1913684.22703743,Small,Fast,Less,False,0,0.48
21408,0.0517654482,16364.660645979,21623250.40871096,Small,Slow,Less,False,0,0.46
34516,0.0899580388,18752.5085873256,45659962.58094149,Small,Slow,Medium,False,0,0.46
34728,0.0342010925,19813.4878272225,2978072.354017654,Small,Slow,Less,False,0,0.46
55538,0.0284472297,38188.4045867878,1391836.008161417,Small,Slow,Less,False,0,0.46
32889,0.5675968529,99133.0973990075,56607520.09182959,Large,Fast,More,False,1,0.48
28761,0.0651688382,60698.1113680972,35511827.58893915,Small,Fast,Medium,False,0,0.48
62042,0.2218400624,44054.1227558009,42436740.96604085,Small,Slow,Medium,False,0,0.46
14751,0.0247765013,96110.6670754675,59267220.383203,Small,Fast,More,False,0,0.48
25187,0.0311917671,64658.1873813937,69082307.20800197,Small,Fast,More,False,0,0.48
39037,0.3266178974,39202.8029502919,63788342.94556849,Large,Slow,More,False,1,0.46
13041,0.4721064988,18874.2195526008,14955688.497075183,Large,Slow,Less,False,1,0.46
34313,0.0455029946,19834.5183056573,54084765.55027923,Small,Slow,More,False,0,0.46
87622,0.5675968529,64586.3535753595,27702736.36147257,Large,Fast,Medium,False,1,0.48
34154,0.0247765013,32716.8717726176,2069680.592414561,Small,Slow,Less,False,0,0.46
1664,0.7482383761,71994.9746441711,64861284.719720416,Large,Fast,More,False,1,0.48
81290,0.1438931032,15545.0080891201,66162938.5691108,Small,Slow,More,False,0,0.46
57199,0.1318378096,50459.1990808302,41285886.2126672,Small,Fast,Medium,False,0,0.48
90415,0.2512117673,112273.5157072589,50920746.63420045,Small,Fast,More,True,0,0.47
31896,0.2477650126,54987.0969992076,66118420.33736897,Small,Fast,More,False,0,0.48
27494,0.4405954204,45386.1152119822,27797598.6447272,Large,Slow,Medium,True,1,0.45
71545,0.0375007522,30290.2094554496,39435601.48813684,Small,Slow,Medium,False,0,0.46
50905,0.7835017643,86952.3767305643,62589813.14620028,Large,Fast,More,True,1,0.47
30572,0.9419763057,82152.1198309914,41737787.748336025,Large,Fast,Medium,False,1,0.48
16608,0.1636967205,39780.7087039513,46156659.22408993,Small,Slow,Medium,False,0,0.46
27730,0.2366137501,53059.8023424436,31009940.66477337,Small,Fast,Medium,False,0,0.48
79853,0.0187948982,26323.7364299443,37667864.40451908,Small,Slow,Medium,False,0,0.46
53469,0.411187571,41995.1864599376,57120783.48733778,Large,Slow,More,False,1,0.46
10376,0.0127069107,46553.8071623771,60752971.21146918,Small,Slow,More,False,0,0.46
15947,0.2716689341,73735.0864504978,13198980.995136356,Small,Fast,Less,True,0,0.47
17966,1.9680674509,39888.0215873341,33105707.35584961,Large,Slow,Medium,False,1,0.46
57126,0.0941976306,49464.5547713526,73054262.16798948,Small,Fast,More,False,0,0.48
76229,0.2157943048,39277.3317323429,59132210.714053705,Small,Slow,More,False,0,0.46
23139,0.0124176661,39779.7674912996,30301197.238863207,Small,Slow,Medium,False,0,0.46
14004,0.4305662442,45273.8236392004,47444325.89703212,Large,Slow,Medium,False,1,0.46
74459,1.0376239294,50463.5543612831,51602403.88472821,Large,Fast,More,False,1,0.48
8993,0.0059434687,43184.4002084311,48135182.44417872,Small,Slow,Medium,False,0,0.46
38737,0.0297879063,33986.4534608503,29558645.71159856,Small,Slow,Medium,False,0,0.46
37301,0.0651688382,60842.5909455679,71874621.7326313,Small,Fast,More,False,0,0.48
62058,0.1879489824,43275.6461968682,3179923.159311445,Small,Slow,Less,False,0,0.46
60417,1.0569147985,26573.2150463929,28717902.24144755,Large,Slow,Medium,False,1,0.46
76653,0.0326617897,48764.3985040252,7970327.721993861,Small,Fast,Less,False,0,0.48
63908,0.189688053,83370.074453222,3687885.524376614,Small,Fast,Less,False,0,0.48
26481,2.2596437711,77352.8853924342,48784498.37054776,Large,Fast,Medium,False,1,0.48
25540,0.0450858206,36687.2060730226,14723986.962721167,Small,Slow,Less,False,0,0.46
86315,0.0105205872,72525.1770380542,191355.063613952,Small,Fast,Less,False,0,0.48
18143,0.2259643771,47954.7071707583,56265369.35799013,Small,Slow,More,False,0,0.46
23160,0.0517654482,38993.0173431844,26034320.13114756,Small,Slow,Medium,False,0,0.46
57569,0.023661375,30608.2916622676,2848251.935782921,Small,Slow,Less,False,0,0.46
35300,0.0124176661,36240.4395409338,47008049.604568414,Small,Slow,Medium,False,0,0.46
66983,0.7413784854,60446.222422884,56815864.417067535,Large,Fast,More,False,1,0.48
84698,0.023661375,62327.367641831,69909854.15636732,Small,Fast,More,False,0,0.48
40984,0.0326617897,24843.4200031383,63759878.95884359,Small,Slow,More,False,0,0.46
86431,0.0438571068,40464.5320141297,4978339.01115967,Small,Slow,Less,False,0,0.46
45849,0.0179489885,48720.4319476109,52599612.081267744,Small,Fast,More,False,0,0.48
15016,0.130028927,29392.4310673081,62606491.917445086,Small,Slow,More,False,0,0.46
37540,0.1968067451,45942.9718613058,13585666.356644196,Small,Slow,Less,False,0,0.46
